latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
34.07629,-118.56405,339.22,0.46,0.39,2025-01-08,2108,N20,VIIRS,n,2,293.93,33.27,D,0
34.07569,-118.56902,349.39,0.46,0.39,2025-01-08,2108,N20,VIIRS,n,2,294.44,33.27,D,0
34.07444,-118.57931,349.93,0.45,0.39,2025-01-08,2108,N20,VIIRS,n,2,302.28,81.72,D,0
34.07386,-118.58398,355.5,0.45,0.39,2025-01-08,2108,N20,VIIRS,n,2,307.37,12.8,D,0
34.07329,-118.58871,355.4,0.45,0.39,2025-01-08,2108,N20,VIIRS,n,2,314.81,12.8,D,0
34.07266,-118.59387,355.05,0.45,0.39,2025-01-08,2108,N20,VIIRS,n,2,318.52,14.11,D,0
34.07013,-118.61458,344.47,0.45,0.39,2025-01-08,2108,N20,VIIRS,n,2,302.6,20.63,D,0
34.06952,-118.61954,340.26,0.45,0.39,2025-01-08,2108,N20,VIIRS,n,2,303.68,20.63,D,0
34.06599,-118.64834,350.07,0.45,0.39,2025-01-08,2108,N20,VIIRS,n,2,297.85,8.66,D,0
34.08105,-118.52501,367,0.46,0.39,2025-01-08,2108,N20,VIIRS,l,2,326.44,73.78,D,0
34.084,-118.53075,367,0.46,0.39,2025-01-08,2108,N20,VIIRS,h,2,345.3,210.6,D,0
34.08099,-118.5555,367,0.46,0.39,2025-01-08,2108,N20,VIIRS,h,2,295.47,94.28,D,0
34.08043,-118.56007,367,0.46,0.39,2025-01-08,2108,N20,VIIRS,h,2,298.37,94.28,D,0
34.078,-118.57996,367,0.45,0.39,2025-01-08,2108,N20,VIIRS,h,2,340.1,197.2,D,0
34.08463,-118.5256,342.16,0.46,0.39,2025-01-08,2108,N20,VIIRS,n,2,307.94,210.6,D,0
34.08156,-118.55083,353.71,0.46,0.39,2025-01-08,2108,N20,VIIRS,n,2,300.89,6.43,D,0
34.07743,-118.58466,355.15,0.45,0.39,2025-01-08,2108,N20,VIIRS,n,2,322.27,50.15,D,0
34.07307,-118.62028,347.72,0.45,0.39,2025-01-08,2108,N20,VIIRS,n,2,301.26,20.97,D,0
34.07247,-118.62524,334.91,0.45,0.39,2025-01-08,2108,N20,VIIRS,n,2,301.73,6.11,D,0
34.06953,-118.64919,335.28,0.45,0.39,2025-01-08,2108,N20,VIIRS,n,2,299.96,5.92,D,0
34.0677,-118.6641,331.37,0.45,0.39,2025-01-08,2108,N20,VIIRS,l,2,302.28,12.17,D,0
34.0671,-118.66894,345.23,0.45,0.39,2025-01-08,2108,N20,VIIRS,n,2,300.19,12.17,D,0
34.06652,-118.67368,332.06,0.45,0.39,2025-01-08,2108,N20,VIIRS,n,2,301.54,8.85,D,0
34.07864,-118.57479,367,0.46,0.39,2025-01-08,2108,N20,VIIRS,l,2,330.21,197.2,D,0
34.07684,-118.58942,352.09,0.45,0.39,2025-01-08,2108,N20,VIIRS,l,2,334.31,50.15,D,0
34.084,-118.56076,367,0.46,0.39,2025-01-08,2108,N20,VIIRS,h,2,355.89,94.28,D,0
34.08343,-118.56544,367,0.46,0.39,2025-01-08,2108,N20,VIIRS,h,2,335.78,182.43,D,0
34.0804,-118.59014,367,0.45,0.39,2025-01-08,2108,N20,VIIRS,h,2,338.68,50.15,D,0
34.08822,-118.52615,337.47,0.46,0.39,2025-01-08,2108,N20,VIIRS,n,2,297.02,210.6,D,0
34.08632,-118.54173,354.81,0.46,0.39,2025-01-08,2108,N20,VIIRS,n,2,311.54,168.71,D,0
34.08571,-118.54675,345.14,0.46,0.39,2025-01-08,2108,N20,VIIRS,n,2,302.53,6.43,D,0
34.08512,-118.55155,349.7,0.46,0.39,2025-01-08,2108,N20,VIIRS,n,2,300.01,6.43,D,0
34.08455,-118.55622,355.09,0.46,0.39,2025-01-08,2108,N20,VIIRS,n,2,302.07,94.28,D,0
34.08158,-118.58051,342.18,0.45,0.39,2025-01-08,2108,N20,VIIRS,n,2,302.32,197.2,D,0
34.08099,-118.58537,352.85,0.45,0.39,2025-01-08,2108,N20,VIIRS,n,2,321,50.15,D,0
34.07182,-118.66016,337.94,0.45,0.39,2025-01-08,2108,N20,VIIRS,n,2,303.93,8.42,D,0
34.07122,-118.66502,350.89,0.45,0.39,2025-01-08,2108,N20,VIIRS,n,2,300.6,12.17,D,0
34.07064,-118.66969,354.85,0.45,0.39,2025-01-08,2108,N20,VIIRS,n,2,311.92,12.17,D,0
34.08759,-118.53127,367,0.46,0.39,2025-01-08,2108,N20,VIIRS,l,2,363.36,210.6,D,0
34.08989,-118.5424,367,0.46,0.39,2025-01-08,2108,N20,VIIRS,h,2,348.23,320.11,D,0
34.08811,-118.55695,367,0.46,0.39,2025-01-08,2108,N20,VIIRS,h,2,355.3,354.45,D,0
34.08756,-118.56149,354.45,0.46,0.39,2025-01-08,2108,N20,VIIRS,n,2,296.53,354.45,D,0
34.07837,-118.63645,349.59,0.45,0.39,2025-01-08,2108,N20,VIIRS,n,2,316.91,107.29,D,0
34.07777,-118.64131,350.56,0.45,0.39,2025-01-08,2108,N20,VIIRS,n,2,318.96,107.29,D,0
34.07717,-118.6462,356.38,0.45,0.39,2025-01-08,2108,N20,VIIRS,n,2,310.11,10.4,D,0
34.07655,-118.65119,332.35,0.45,0.39,2025-01-08,2108,N20,VIIRS,l,2,304.49,10.4,D,0
34.07534,-118.66106,349.53,0.45,0.39,2025-01-08,2108,N20,VIIRS,n,2,306.09,11.24,D,0
34.07476,-118.66576,353.95,0.45,0.39,2025-01-08,2108,N20,VIIRS,n,2,298.92,18.29,D,0
34.0742,-118.67033,343.45,0.45,0.39,2025-01-08,2108,N20,VIIRS,n,2,297.73,18.29,D,0
34.08927,-118.54744,367,0.46,0.39,2025-01-08,2108,N20,VIIRS,l,2,332.7,0,D,0
34.08868,-118.55231,367,0.46,0.39,2025-01-08,2108,N20,VIIRS,l,2,371.64,0,D,0
34.09167,-118.55772,367,0.46,0.39,2025-01-08,2108,N20,VIIRS,h,2,333.64,354.45,D,0
34.08071,-118.64697,354.53,0.45,0.39,2025-01-08,2108,N20,VIIRS,n,2,298.6,10.4,D,0
34.07949,-118.65691,335.42,0.45,0.39,2025-01-08,2108,N20,VIIRS,n,2,289.34,11.24,D,0
34.09283,-118.54818,367,0.46,0.39,2025-01-08,2108,N20,VIIRS,l,2,334.4,0,D,0
34.09224,-118.55304,367,0.46,0.39,2025-01-08,2108,N20,VIIRS,l,2,374.32,0,D,0
34.0958,-118.55379,341.25,0.46,0.39,2025-01-08,2108,N20,VIIRS,n,2,293.62,8.53,D,0
34.04742,-118.94359,336.81,0.44,0.38,2025-01-08,2108,N20,VIIRS,n,2,308.44,21.38,D,0
34.17379,-118.02971,345.82,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,308.23,7.97,D,0
34.17256,-118.04009,339.47,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,301.93,6.73,D,0
34.17867,-118.02013,344.41,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,310.56,34.61,D,0
34.17804,-118.02544,339.9,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,307.01,7.97,D,0
34.17614,-118.04134,348.21,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,301.93,6.73,D,0
34.18228,-118.02119,333.66,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,293.8,26.53,D,0
34.18518,-118.02818,343.31,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,316.63,45.85,D,0
34.18876,-118.02941,346.06,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,298.84,13.11,D,0
34.18985,-118.05141,335.06,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,296.29,2.98,D,0
34.1828,-118.1104,327.9,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,288.55,3.02,D,0
34.18218,-118.11558,340.83,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,291.06,3.02,D,0
34.18156,-118.12072,328.79,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,287.17,5.46,D,0
34.18094,-118.12585,350.49,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,292.28,5.46,D,0
34.18032,-118.13097,355.77,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,296.71,10.14,D,0
34.17971,-118.13603,344.63,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,292.41,10.14,D,0
34.18581,-118.11632,367,0.48,0.4,2025-01-08,2108,N20,VIIRS,h,2,295.59,12.69,D,0
34.19411,-118.04698,328.66,0.48,0.4,2025-01-08,2108,N20,VIIRS,l,2,300.15,5.09,D,0
34.19348,-118.05229,352.2,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,297.1,18.23,D,0
34.18519,-118.12144,356.63,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,299.32,18.64,D,0
34.18457,-118.12656,351.52,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,297.19,18.64,D,0
34.18396,-118.13168,353.64,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,299.93,19.01,D,0
34.18335,-118.13674,352.54,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,293.67,19.01,D,0
34.18151,-118.152,337.03,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,287.43,8.83,D,0
34.18089,-118.15708,328.95,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,286.83,8.83,D,0
34.18759,-118.13241,367,0.48,0.4,2025-01-08,2108,N20,VIIRS,h,2,302.75,19.01,D,0
34.19833,-118.04294,329.2,0.48,0.4,2025-01-08,2108,N20,VIIRS,l,2,303.31,5.09,D,0
34.19772,-118.04799,344.19,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,303.62,5.09,D,0
34.1971,-118.05319,352.88,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,309.93,18.23,D,0
34.19643,-118.05872,356.13,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,297.49,18.23,D,0
34.19579,-118.06397,334.93,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,298.28,5.01,D,0
34.18943,-118.11714,350.08,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,293.26,12.69,D,0
34.18882,-118.12221,356.01,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,301.41,18.64,D,0
34.18821,-118.12733,356.33,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,302.43,18.64,D,0
34.18698,-118.13747,350.83,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,292.5,19.01,D,0
34.18636,-118.14256,347.55,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,292,11.84,D,0
34.18515,-118.15267,356.34,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,299.2,8.83,D,0
34.18453,-118.15777,346.07,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,289.86,8.83,D,0
34.19,-118.14327,367,0.47,0.4,2025-01-08,2108,N20,VIIRS,h,2,301.94,20.39,D,0
34.20194,-118.04391,333.31,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,302.61,17.16,D,0
34.20132,-118.04908,347.17,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,303.39,17.16,D,0
34.20069,-118.05428,353.98,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,319.17,46.56,D,0
34.20002,-118.05982,353.63,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,306.08,46.56,D,0
34.1994,-118.06497,338.22,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,299.09,7.17,D,0
34.19305,-118.11799,335.51,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,292.23,8.57,D,0
34.19245,-118.12299,351.38,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,294.85,25.06,D,0
34.19183,-118.1281,355.53,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,304.53,25.06,D,0
34.19122,-118.13316,345.3,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,317.57,28.08,D,0
34.19061,-118.13821,356.81,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,302.44,28.08,D,0
34.18939,-118.14832,354.22,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,309.14,20.39,D,0
34.18877,-118.15338,353.37,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,310.56,20.53,D,0
34.18816,-118.15845,346.71,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,296.03,20.53,D,0
34.19484,-118.13394,367,0.48,0.4,2025-01-08,2108,N20,VIIRS,h,2,303.62,28.08,D,0
34.19424,-118.13897,367,0.47,0.4,2025-01-08,2108,N20,VIIRS,h,2,304.07,28.08,D,0
34.20493,-118.05005,352.66,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,314.18,17.16,D,0
34.20361,-118.06091,355.73,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,295.66,46.56,D,0
34.20301,-118.06598,332.72,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,288.17,7.17,D,0
34.20187,-118.07546,351.25,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,293.75,10.02,D,0
34.19607,-118.12383,349.03,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,297.77,25.06,D,0
34.19545,-118.12891,346.85,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,308.94,25.06,D,0
34.19362,-118.14401,354.4,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,304.44,20.39,D,0
34.19302,-118.14903,356.38,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,304.85,20.39,D,0
34.19241,-118.15408,355.31,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,309.98,20.53,D,0
34.1918,-118.15912,333.7,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,292.59,20.53,D,0
34.20789,-118.0564,367,0.48,0.4,2025-01-08,2108,N20,VIIRS,h,2,331.67,169.07,D,0
34.19786,-118.13972,367,0.47,0.4,2025-01-08,2108,N20,VIIRS,h,2,306.2,14.33,D,0
34.19725,-118.14473,367,0.47,0.4,2025-01-08,2108,N20,VIIRS,h,2,305.34,35.43,D,0
34.20856,-118.05086,344.33,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,304.16,63.15,D,0
34.2072,-118.06202,356.42,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,286.45,169.07,D,0
34.20496,-118.08083,333.55,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,288.77,7.6,D,0
34.19968,-118.12471,345.28,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,293.97,9.56,D,0
34.19907,-118.12973,351.21,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,303.57,9.56,D,0
34.19847,-118.13472,354.06,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,301.21,14.33,D,0
34.19665,-118.14973,350.03,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,312.43,35.43,D,0
34.19604,-118.15477,350.2,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,319.38,30.93,D,0
34.19543,-118.1598,326.3,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,290.99,30.93,D,0
34.20149,-118.14046,367,0.47,0.4,2025-01-08,2108,N20,VIIRS,h,2,302.25,14.33,D,0
34.20802,-118.08632,339.28,0.48,0.4,2025-01-08,2108,N20,VIIRS,l,2,310.13,84.22,D,0
34.20328,-118.12563,330.38,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,289.66,9.56,D,0
34.20269,-118.13054,346.16,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,294.38,9.56,D,0
34.20209,-118.13548,355.06,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,296.06,14.33,D,0
34.20088,-118.14545,349.74,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,312.69,35.43,D,0
34.20028,-118.15046,353.26,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,312.19,35.43,D,0
34.19967,-118.15547,352.55,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,307.46,30.93,D,0
34.21164,-118.08722,352.57,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,306.69,38.31,D,0
34.20571,-118.13631,356.14,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,294.6,11.32,D,0
34.20511,-118.14125,352.48,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,300.39,11.32,D,0
34.20451,-118.14621,355.67,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,297.77,11.28,D,0
34.20391,-118.15118,335,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,290.4,11.28,D,0
34.20269,-118.16119,335.81,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,289.98,6.19,D,0
34.20872,-118.14212,350.12,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,291.61,11.32,D,0
34.20692,-118.15696,338.26,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,290.36,6.19,D,0
34.21149,-118.05494,340.84,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,301.16,98.21,D,0
34.2081,-118.08421,339.05,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,291.38,42.5,D,0
34.20293,-118.12848,341.09,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,292.26,6.31,D,0
34.20236,-118.13344,349.16,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,295.63,10.31,D,0
34.20178,-118.1384,353.89,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,299.35,10.31,D,0
34.20119,-118.14339,355.2,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,306.19,26.47,D,0
34.20061,-118.14841,347.69,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,313.96,26.47,D,0
34.20003,-118.1534,354.84,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,310.74,12.35,D,0
34.19944,-118.15845,347.97,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,292.91,12.35,D,0
34.21083,-118.06074,320.42,0.48,0.4,2025-01-08,2108,N20,VIIRS,l,2,321.91,98.21,D,0
34.21173,-118.08498,340.43,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,298.08,42.5,D,0
34.21112,-118.09027,335.36,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,296.17,42.5,D,0
34.20597,-118.13434,345.66,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,293.21,10.31,D,0
34.2054,-118.13921,353.35,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,294.59,10.31,D,0
34.20483,-118.14417,355.13,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,302.13,26.47,D,0
34.20424,-118.14915,342.96,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,291.16,26.47,D,0
34.20366,-118.15413,328.3,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,288.99,12.35,D,0
34.20308,-118.15916,338.02,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,289.16,12.35,D,0
34.20901,-118.1401,336.32,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,291.12,5.16,D,0
34.20844,-118.14502,334.54,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,289.19,5.34,D,0
34.20729,-118.1549,335.63,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,289.85,6.25,D,0
34.21032,-118.16071,340.3,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,288.73,6.25,D,0
34.21735,-118.13255,327.79,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,288.02,3.74,D,0
34.21624,-118.14196,335.92,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,292.86,9.72,D,0
34.21567,-118.1468,345.44,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,301.57,31.99,D,0
34.22258,-118.11969,332.54,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,295.75,9.01,D,0
34.22204,-118.1243,334.65,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,294.08,9.01,D,0
34.2215,-118.12886,334.66,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,287.8,3.74,D,0
34.21928,-118.14771,346.77,0.48,0.4,2025-01-08,2108,N20,VIIRS,n,2,304.37,31.99,D,0
34.33287,-118.46976,331.79,0.46,0.39,2025-01-08,2108,N20,VIIRS,n,2,297.77,3.32,D,0
34.33934,-118.4769,345.34,0.46,0.39,2025-01-08,2108,N20,VIIRS,n,2,298.66,6.86,D,0
34.43543,-118.23724,340.22,0.47,0.4,2025-01-08,2108,N20,VIIRS,n,2,296.17,61.88,D,0
34.62354,-117.10116,306.14,0.4,0.37,2025-01-09,0930,N20,VIIRS,n,2,274.25,1.32,N,2
34.6091,-117.33541,307.92,0.4,0.37,2025-01-09,0930,N20,VIIRS,n,2,274.46,0.82,N,2
34.4318,-118.64724,312.12,0.43,0.38,2025-01-09,0930,N20,VIIRS,n,2,276.54,1.79,N,2
34.14361,-117.4302,297.53,0.4,0.37,2025-01-09,0930,N20,VIIRS,n,2,281.01,0.36,N,2
34.21481,-118.0676,323.61,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,283.73,7.7,N,0
34.21415,-118.06288,327.81,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,283.94,1.83,N,0
34.21521,-118.09566,329.95,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,285.6,6.34,N,0
34.21462,-118.09145,321.77,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,283.71,3.66,N,0
34.21403,-118.0872,334.48,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,284.75,3.66,N,0
34.21342,-118.08277,344.37,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,287.73,6.25,N,0
34.21144,-118.06852,343.61,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,290.51,7.7,N,0
34.22091,-118.13686,308.48,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,281.78,1.36,N,0
34.21077,-118.06375,303.11,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,282.75,1.83,N,0
34.21017,-118.05941,307.49,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,283.59,1.83,N,0
34.2096,-118.05526,295.35,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,282.6,0.81,N,0
34.22007,-118.15618,327.33,0.42,0.37,2025-01-09,0930,N20,VIIRS,n,2,284,4.08,N,0
34.21944,-118.15164,347.03,0.42,0.37,2025-01-09,0930,N20,VIIRS,n,2,292.56,4.08,N,0
34.21881,-118.14704,327.96,0.42,0.37,2025-01-09,0930,N20,VIIRS,n,2,284.52,3.02,N,0
34.2074,-118.06464,342.98,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,288.95,3.45,N,0
34.20679,-118.06027,345.62,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,291.96,3.45,N,0
34.21181,-118.0965,296.38,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,279.23,0.32,N,0
34.21123,-118.09226,310.38,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,282.34,1.49,N,0
34.21064,-118.088,310.15,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,283.55,1.49,N,0
34.21003,-118.08356,302.06,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,282.93,2.07,N,0
34.20621,-118.05606,315.62,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,286.03,1.52,N,0
34.21543,-118.14794,329.05,0.42,0.37,2025-01-09,0930,N20,VIIRS,n,2,283.93,3.02,N,0
34.20663,-118.08433,329.23,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,283.37,2.07,N,0
34.20598,-118.07967,320.81,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,284.42,2.07,N,0
34.21668,-118.15703,297.08,0.42,0.37,2025-01-09,0930,N20,VIIRS,n,2,281.78,4.08,N,0
34.21606,-118.1525,304.11,0.42,0.37,2025-01-09,0930,N20,VIIRS,n,2,281.91,4.08,N,0
34.20533,-118.07491,299.35,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,284.03,1.46,N,0
34.20467,-118.07019,311.74,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,283.55,1.46,N,0
34.20403,-118.06556,315.12,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,282.85,3.45,N,0
34.20341,-118.06113,296.75,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,282.06,3.45,N,0
34.20283,-118.0569,318.37,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,285.14,1.52,N,0
34.20224,-118.05264,296.75,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,282.83,1.52,N,0
34.20259,-118.08041,299.03,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,281.34,0.78,N,0
34.2013,-118.07111,299.91,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,279.65,1.19,N,0
34.19886,-118.0535,312.31,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,285.69,2.8,N,0
34.19607,-118.05858,329.85,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,285.65,2.8,N,0
34.19548,-118.05434,335.2,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,286.33,2.8,N,0
34.20802,-118.1451,298.6,0.42,0.37,2025-01-09,0930,N20,VIIRS,n,2,281.71,0.83,N,0
34.20739,-118.14054,297.74,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,282.79,0.62,N,0
34.20676,-118.13598,295.36,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,282.22,0.62,N,0
34.19666,-118.0629,298.45,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,282.42,1.16,N,0
34.20462,-118.1459,306.36,0.42,0.37,2025-01-09,0930,N20,VIIRS,n,2,285,1.55,N,0
34.204,-118.14141,301.87,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,284.33,1.03,N,0
34.20337,-118.13686,296.06,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,282.54,1.03,N,0
34.20274,-118.13229,296.34,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,282.56,1.08,N,0
34.20212,-118.12777,298.71,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,283.24,1.08,N,0
34.19209,-118.05511,302.19,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,281.89,0.57,N,0
34.18394,-118.02153,343.45,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,289.01,4.57,N,0
34.20247,-118.15577,300.4,0.42,0.37,2025-01-09,0930,N20,VIIRS,n,2,282.06,1.17,N,0
34.20184,-118.15124,312.48,0.42,0.37,2025-01-09,0930,N20,VIIRS,n,2,286.36,1.55,N,0
34.20122,-118.14668,310.67,0.42,0.37,2025-01-09,0930,N20,VIIRS,n,2,287.01,1.55,N,0
34.2006,-118.14215,307.51,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,286.78,1.03,N,0
34.19997,-118.13766,308.23,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,286.35,1.03,N,0
34.19935,-118.13312,307.79,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,285.6,1.08,N,0
34.19873,-118.12859,313.58,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,286.63,1.08,N,0
34.19811,-118.12412,297.33,0.41,0.37,2025-01-09,0930,N20,VIIRS,n,2,283.34,1.03,N,0
